1.9391712498186280e+00,1.0968266942768423e-02,8.6242142679111566e-03,-3.1848517986668412e-01,-1.2464590970042415e-01,6.9333108160260508e+00,-1.8474125086707007e+00,-8.0934278909566795e-02,-6.4816280409936118e-03,5.9598037920952557e-02,2.3350789004746736e-01,-3.3475792886484323e+00,-9.1758741101698904e-02,6.9966012149993817e-02,-2.1425861858657969e-03,1.5999925024072895e-02,-5.1798769086510932e-02,-2.7318633832301087e-01,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00
1.0968266942768423e-02,7.1556047832018521e-02,-2.7864887442774489e-04,2.9261402357860788e-03,-2.2322829081531381e-03,1.8740515276374481e-01,-3.7891012324684753e-02,-5.5074761561437598e-02,2.0430930350957680e-04,-2.6058466512710356e-03,-1.0243060344091330e-02,-2.6280057877708769e+00,2.6922745349680550e-02,-1.6481285973025978e-02,7.4339664252034976e-05,7.7968259753951677e-03,1.2789124529259788e-02,1.6673251249519594e-01,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00
8.6242142679111566e-03,-2.7864887442774489e-04,6.8094440218828822e-02,-1.0885389185280587e+00,6.1270339826251075e-02,9.3730543170750025e-02,-6.3276178742165019e-03,-1.3449593681140625e-04,-5.5990793354303313e-02,-9.8882584798275691e-02,2.5043114534827517e+00,1.2684029786800730e-03,-2.2965963854635046e-03,4.1314469665930387e-04,-1.2103646780147685e-02,-4.7667568007761241e-01,-8.3675051861322514e-02,1.2714914990852089e-02,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00
-3.1848517986668412e-01,2.9261402357860788e-03,-1.0885389185280587e+00,5.0750380471439712e+01,1.6984091400401411e+00,-4.4330688188642853e+00,2.7462456520061390e-01,5.6259984513058262e-03,8.6624904953253201e-01,-1.3613315481918420e+01,-3.3042270798641283e+01,1.0373763052615170e-01,4.3860614204268275e-02,-8.5521435000511219e-03,2.2228986975210413e-01,-9.0173050019097811e+00,3.8242055821804870e+00,5.0091429883784622e-01,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00
-1.2464590970042415e-01,-2.2322829081531381e-03,6.1270339826251075e-02,1.6984091400401411e+00,6.8429531958736334e+01,-6.0404110391584709e-01,9.5733028636764278e-02,8.8691665710263646e-03,-2.2704690286436693e-01,2.9080716947067451e+00,7.9202826465695289e+00,3.3265456741972255e-01,2.8912881186795015e-02,-6.6368822702376293e-03,1.6577656270435917e-01,3.2063940542394103e+00,4.3694261086076236e-01,-8.1255288760841038e-02,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00
6.9333108160260508e+00,1.8740515276374481e-01,9.3730543170750025e-02,-4.4330688188642853e+00,-6.0404110391584709e-01,8.5566224857977431e+01,-6.6621036115760832e+00,-2.3789979276701548e-01,-7.2967035207959247e-02,1.2285650053033972e+00,2.7541482917961218e+00,-8.8084385707764472e+00,-2.7120720417604793e-01,5.0494640798018360e-02,-2.0763507890391414e-02,6.9768002481878466e-01,-4.6532220518190054e-01,-1.7050687390966210e-01,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00
-1.8474125086707007e+00,-3.7891012324684753e-02,-6.3276178742165019e-03,2.7462456520061390e-01,9.5733028636764278e-02,-6.6621036115760832e+00,1.9260567346209427e+00,7.5991088768660120e-02,4.9857105650517042e-03,-5.9437933734443504e-02,-1.8641026460682042e-01,3.1997736626362894e+00,-7.8644226035006662e-02,-3.8100076620770224e-02,1.3419073265579784e-03,-4.9106292456615519e-02,-4.8299241618414035e-02,6.6077174942500733e-02,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00
-8.0934278909566795e-02,-5.5074761561437598e-02,-1.3449593681140625e-04,5.6259984513058262e-03,8.8691665710263646e-03,-2.3789979276701548e-01,7.5991088768660120e-02,4.9238372419495136e-02,5.5508149671368301e-05,3.7228039582259953e-03,1.7094759205065202e-03,2.4404108508842910e+00,4.9431901554297109e-03,5.8363898374515560e-03,7.8987586802351916e-05,-3.1592490108093324e-03,7.7635184562487042e-03,-7.2203080981973339e-03,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00
-6.4816280409936118e-03,2.0430930350957680e-04,-5.5990793354303313e-02,8.6624904953253201e-01,-2.2704690286436693e-01,-7.2967035207959247e-02,4.9857105650517042e-03,5.5508149671368301e-05,4.7076743037905544e-02,7.5646370329195634e-02,-2.2276843492618355e+00,-2.9634245192937669e-03,1.4959175111060471e-03,-2.5981748721156327e-04,8.9140505532456747e-03,3.7169981545546932e-01,-2.4141173024279122e-02,-1.3715965317590794e-02,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00
5.9598037920952557e-02,-2.6058466512710356e-03,-9.8882584798275691e-02,-1.3613315481918420e+01,2.9080716947067451e+00,1.2285650053033972e+00,-5.9437933734443504e-02,3.7228039582259953e-03,7.5646370329195634e-02,2.3181741144275293e+01,-5.7641472370887641e+00,1.2826947990106419e-01,-1.6010424208156432e-04,-1.1169586456182407e-03,2.3236215371118446e-02,-6.8536462220346790e+00,1.6405383673006546e+00,3.1159757259412119e-01,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00
